"","CASE_ENQUIRY_ID","open_dt","target_dt","closed_dt","OnTime_Status","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
"7222",101000367777,2011-12-26 16:50:07,2012-01-25 16:50:07,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"6 Franklin St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1819","6 Franklin St","02136",42.2521,-71.1329,"Constituent Call"
"7223",101000367767,2011-12-26 14:22:27,2012-01-25 14:22:23,2012-01-04 09:47:15,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"28 Elmdale St  Dorchester  MA  02122",8,"07",3,"C11","Dorchester",7,"Ward 16","1605","28 Elmdale St","02122",42.2947,-71.0561,"Constituent Call"
"7224",101000367749,2011-12-26 11:51:15,2012-01-25 11:51:14,2012-01-19 11:21:05,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"6 Boyd St  Dorchester  MA  02124",7,"03",4,"C11","Dorchester",8,"Ward 15","1505","6 Boyd St","02124",42.3004,-71.0682,"Constituent Call"
"7225",101000367733,2011-12-26 10:00:20,2012-01-25 10:00:20,2011-12-28 14:48:56,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"7-9 Raynor Cir  Mission Hill  MA  02120",9,"10B",7,"B2","Mission Hill",13,"09","0904","7-9 Raynor Cir","02120",42.3341,-71.0867,"Constituent Call"
"7226",101000367732,2011-12-26 09:52:27,2012-01-25 09:52:27,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"60 Seaver St  Dorchester  MA  02121",9,"10B",7,"B2","Dorchester",13,"12","1209","60 Seaver St","02121",42.3117,-71.0931,"Constituent Call"
"7227",101000367713,2011-12-25 18:08:13,2012-01-24 18:08:13,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"108 W Concord St  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 9","0902","108 W Concord St","02118",42.339,-71.0765,"Constituent Call"
"7228",101000367710,2011-12-25 17:15:01,2012-01-24 17:15:00,2012-01-31 10:39:00,"OVERDUE","Closed","Case Closed NOACC: Closed-No Access","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"18 Hyde Park Ave  Jamaica Plain  MA  02130",12,"02",6,"E13","Jamaica Plain",11,"Ward 11","1108","18 Hyde Park Ave","02130",42.2992,-71.1137,"Constituent Call"
"7229",101000367691,2011-12-25 11:05:58,2012-01-24 11:05:57,2011-12-27 14:04:32,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"18 Hyde Park Ave  Jamaica Plain  MA  02130",12,"02",6,"E13","Jamaica Plain",11,"Ward 11","1108","18 Hyde Park Ave","02130",42.2992,-71.1137,"Constituent Call"
"7230",101000367666,2011-12-24 21:43:58,2012-01-23 21:43:57,2012-01-07 13:52:15,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"34 Wayland St  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1304","34 Wayland St","02125",42.3135,-71.0735,"Constituent Call"
"7231",101000367662,2011-12-24 20:44:20,2012-01-23 20:44:16,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"34 Wayland St  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1304","34 Wayland St","02125",42.3135,-71.0735,"Constituent Call"
"7232",101000367659,2011-12-24 19:12:23,2012-01-23 19:12:23,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"26 Mallon Rd  Dorchester  MA  02121",7,"03",4,"C11","Dorchester",8,"Ward 14","1404","26 Mallon Rd","02121",42.3022,-71.0747,"Constituent Call"
"7233",101000367648,2011-12-24 14:22:55,2012-01-23 14:22:54,2011-12-28 09:20:21,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1543-1545 River St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1819","1543-1545 River St","02136",42.2492,-71.1313,"Constituent Call"
"7234",101000367647,2011-12-24 14:17:09,2012-01-23 14:17:09,2012-01-21 15:27:28,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"78 Moreland St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0807","78 Moreland St","02119",42.3238,-71.0784,"Constituent Call"
"7235",101000367620,2011-12-24 09:47:52,2012-01-23 09:47:52,2011-12-27 14:10:07,"ONTIME","Closed","Case Closed TFA: Tenant Failed Apt\Was Not Home","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"60 Seaver St  Dorchester  MA  02121",9,"10B",7,"B2","Dorchester",13,"12","1209","60 Seaver St","02121",42.3117,-71.0931,"Constituent Call"
"7236",101000367576,2011-12-23 17:59:14,2012-01-22 17:59:13,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"41 Bigelow St  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2207","41 Bigelow St","02135",42.3534,-71.1675,"Constituent Call"
"7237",101000367539,2011-12-23 14:33:49,2012-01-22 14:33:47,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"108 W Concord St  Roxbury  MA  02118",4,"1C",7,"D4","South End",6,"Ward 9","0902","108 W Concord St","02118",42.339,-71.0765,"Constituent Call"
"7238",101000367341,2011-12-23 08:53:30,2012-01-22 08:53:30,2011-12-27 08:48:35,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"123 Howland St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1208","123 Howland St","02121",42.3148,-71.0904,"Constituent Call"
"7239",101000367253,2011-12-22 16:55:58,2012-01-21 16:55:58,2011-12-22 16:57:46,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"14 Pearl St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",7,"Ward 13","1309","14 Pearl St","02125",42.3146,-71.0579,"Constituent Call"
"7240",101000367086,2011-12-22 12:24:18,2012-01-21 12:24:18,2012-01-10 09:01:21,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"322 Blue Hill Ave  Dorchester  MA  02121",7,"03",4,"B2","Roxbury",13,"Ward 14","1401","322 Blue Hill Ave","02121",42.3133,-71.0794,"Constituent Call"
"7241",101000367051,2011-12-22 11:01:41,2012-01-21 11:01:41,2012-02-09 18:34:26,"OVERDUE","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"109 Deering Rd  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1414","109 Deering Rd","02126",42.2857,-71.0957,"Constituent Call"
"7242",101000367036,2011-12-22 10:38:02,2012-01-21 10:38:02,2011-12-27 11:38:03,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"275 Centre St  Jamaica Plain  MA  02130",9,"10A",6,"E13","Jamaica Plain",11,"Ward 10","1007","275 Centre St","02130",42.3237,-71.1013,"Constituent Call"
"7243",101000366991,2011-12-22 09:46:10,2012-01-21 09:46:10,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"41 Bigelow St  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2207","41 Bigelow St","02135",42.3534,-71.1675,"Constituent Call"
"7244",101000366967,2011-12-22 09:23:32,2012-01-21 09:23:32,2011-12-22 12:50:14,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"14 Carson St  Dorchester  MA  02125",7,"03",3,"C11","Dorchester",7,"Ward 13","1307","14 Carson St","02125",42.3198,-71.0545,"Constituent Call"
"7245",101000366885,2011-12-22 06:11:58,2012-01-21 06:11:58,2011-12-22 12:48:56,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"110 Talbot Ave  Dorchester  MA  02124",8,"03",4,"B3","Greater Mattapan",8,"Ward 14","1402","110 Talbot Ave","02124",42.2935,-71.0826,"Constituent Call"
"7246",101000366835,2011-12-21 16:06:20,2012-01-20 16:06:20,2012-05-09 09:50:11,"OVERDUE","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"48 Fowler St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1406","48 Fowler St","02121",42.3008,-71.082,"Constituent Call"
"7247",101000366811,2011-12-21 15:38:06,2012-01-20 15:38:06,2011-12-21 17:21:38,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"116 Homestead St  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1209","116 Homestead St","02121",42.3116,-71.0894,"Constituent Call"
"7248",101000366796,2011-12-21 15:18:50,2012-01-20 15:18:50,2012-01-10 12:21:01,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"46 Blue Hill Ave  Roxbury  MA  02119",7,"03",7,"B2","Roxbury",13,"Ward 8","0807","46 Blue Hill Ave","02119",42.3234,-71.076,"Constituent Call"
"7249",101000366704,2011-12-21 12:02:21,2012-01-20 12:02:21,2012-01-06 09:18:27,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"135 Neponset Ave  Dorchester  MA  02122",8,"07",3,"C11","Dorchester",7,"Ward 16","1605","135 Neponset Ave","02122",42.2938,-71.052,"Constituent Call"
"7250",101000366625,2011-12-21 10:26:10,2012-01-20 10:26:10,2011-12-21 16:56:19,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"107-109 Deering Rd  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1414","107-109 Deering Rd","02126",42.2857,-71.0956,"Constituent Call"
"7251",101000366401,2011-12-20 16:36:20,2012-01-19 16:36:17,2012-01-05 12:23:38,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"94-96 Callender St  Dorchester  MA  02124",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1410","94-96 Callender St","02124",42.2883,-71.0827,"Self Service"
"7252",101000366393,2011-12-20 16:04:38,2012-01-19 16:04:37,2012-01-05 08:16:09,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"128 Devon St  Dorchester  MA  02121",7,"03",4,"B2","Roxbury",13,"Ward 14","1401","128 Devon St","02121",42.3083,-71.0768,"Constituent Call"
"7253",101000366332,2011-12-20 14:02:31,2012-01-19 14:02:31,2012-02-09 17:57:18,"OVERDUE","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"20 Fairmount St  Dorchester  MA  02124",8,"07",3,"B3","Dorchester",7,"Ward 17","1704","20 Fairmount St","02124",42.281,-71.0717,"Constituent Call"
"7254",101000366288,2011-12-20 13:06:23,2012-01-19 13:06:23,2012-01-04 10:11:28,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"42-44 Catawba St  Roxbury  MA  02119",9,"10B",7,"B2","Roxbury",13,"Ward 12","1205","42-44 Catawba St","02119",42.32,-71.0843,"Constituent Call"
"7255",101000366285,2011-12-20 13:01:45,2012-01-19 13:01:45,2011-12-29 17:19:47,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"545 Adams St  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1606","545 Adams St","02124",42.2909,-71.0577,"Constituent Call"
"7256",101000366283,2011-12-20 12:59:17,2012-01-19 12:59:17,2011-12-20 15:26:11,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"186 Marlborough St  Boston  MA  02116",4,"1C",8,"D4","Back Bay",14,"Ward 5","0507","186 Marlborough St","02116",42.3522,-71.0801,"Constituent Call"
"7257",101000366210,2011-12-20 11:55:16,2012-01-19 11:55:16,2011-12-22 10:46:39,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"232 Westview St  Dorchester  MA  02124",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1410","232 Westview St","02124",42.2908,-71.088,"Constituent Call"
"7258",101000366133,2011-12-20 10:13:55,2012-01-19 10:13:54,2011-12-21 08:05:24,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"109 Deering Rd  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1414","109 Deering Rd","02126",42.2857,-71.0957,"Constituent Call"
"7259",101000366102,2011-12-20 09:38:03,2012-01-19 09:38:03,2011-12-20 10:06:53,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"35 Creighton St  Jamaica Plain  MA  02130",9,"10A",6,"E13","Jamaica Plain",11,"Ward 10","1009","35 Creighton St","02130",42.3236,-71.1078,"Constituent Call"
"7260",101000366082,2011-12-20 09:12:45,2012-01-19 09:12:45,2014-03-14 10:04:54,"OVERDUE","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"71 Selwyn St  Roslindale  MA  02131",9,"06",5,"E5","Roslindale",10,"Ward 20","2001","71 Selwyn St","02131",42.2921,-71.1345,"Constituent Call"
"7261",101000366014,2011-12-20 07:18:42,2012-01-19 07:18:31,2011-12-20 10:12:19,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"4410 Washington St  Roslindale  MA  02131",12,"06",5,"E5","Roslindale",10,"Ward 18","1810","4410 Washington St","02131",42.2811,-71.1336,"Constituent Call"
"7262",101000366000,2011-12-19 21:29:52,2012-01-18 21:29:51,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"735 Adams St  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1608","735 Adams St","02124",42.2843,-71.0569,"Constituent Call"
"7263",101000365994,2011-12-19 20:32:00,2012-01-18 20:31:59,2011-12-22 10:41:02,"ONTIME","Closed","Case Closed TFA: Tenant Failed Apt\Was Not Home","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"107 Elm Hill Ave  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1207","107 Elm Hill Ave","02121",42.3091,-71.0881,"Constituent Call"
"7264",101000365984,2011-12-19 19:29:10,2012-01-18 19:29:10,2011-12-20 15:30:02,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"81 Maple St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1818","81 Maple St","02136",42.2531,-71.1212,"Constituent Call"
"7265",101000365959,2011-12-19 16:50:18,2012-01-18 16:50:18,2012-01-05 08:58:53,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"18 East St  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1504","18 East St","02122",42.3075,-71.0594,"Constituent Call"
"7266",101000365943,2011-12-19 15:33:41,2012-01-18 15:33:40,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"310 Marlborough St  Boston  MA  02116",4,"1C",8,"D4","Back Bay",14,"Ward 5","0508","310 Marlborough St","02116",42.3511,-71.0843,"Constituent Call"
"7267",101000365904,2011-12-19 14:34:48,2012-01-18 14:34:47,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"300 Shawmut Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",4,"Ward 3","0307","300 Shawmut Ave","02118",42.3424,-71.0699,"Constituent Call"
"7268",101000365767,2011-12-19 11:43:22,2012-01-18 11:43:22,2011-12-19 14:24:10,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"11 Waldren Rd  Roxbury  MA  02119",9,"10B",7,"E13","Roxbury",13,"Ward 11","1103","11 Waldren Rd","02119",42.3156,-71.0953,"Constituent Call"
"7269",101000365763,2011-12-19 11:37:07,2012-01-18 11:37:07,2011-12-20 09:34:37,"ONTIME","Closed","Case Closed Case Resolved Caller reports heat is back on in building.","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"594 American Legion Hwy  Roslindale  MA  02131",12,"02",5,"E18","Roslindale",10,"Ward 18","1807","594 American Legion Hwy","02131",42.286,-71.109,"Constituent Call"
"7270",101000365762,2011-12-19 11:36:12,2012-01-18 11:36:11,2011-12-20 09:25:42,"ONTIME","Closed","Case Closed Case Invalid Insufficient information","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"594 American Legion Hwy  Roslindale  MA  02131",12,"02",5,"E18","Roslindale",10,"Ward 18","1807","594 American Legion Hwy","02131",42.286,-71.109,"Constituent Call"
"7271",101000365735,2011-12-19 11:15:16,NA,NA,"ONTIME","Open",NA,"Heat/Fuel Assistance","Mayor's 24 Hour Hotline","Programs","Heat/Fuel Assistance","INFO_Heat/Fuel Assistance","INFO",NA,NA,"1-3 Quincy Pl  Dorchester  MA  02121",9,"10B",7,"B2","Roxbury",13,"Ward 12","1206","1-3 Quincy Pl","02121",42.3158,-71.0821,"Constituent Call"
"7272",101000365704,2011-12-19 10:43:09,2012-01-18 10:43:09,2011-12-22 17:02:31,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3594,-71.0587,"Constituent Call"
"7273",101000365650,2011-12-19 10:10:14,2012-01-18 10:10:14,2011-12-21 11:14:01,"ONTIME","Closed","Case Closed NOVIO: No Violation Found/No Cause","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"68 Greenwood St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1402","68 Greenwood St","02121",42.2997,-71.0797,"Constituent Call"
"7274",101000365557,2011-12-19 09:25:16,2012-01-18 09:25:16,2011-12-20 08:36:33,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"20 Montello St  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1509","20 Montello St","02122",42.3025,-71.0615,"Constituent Call"
"7275",101000365546,2011-12-19 09:15:57,2012-01-18 09:15:57,2011-12-29 17:20:51,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"7 Delle Ave  Mission Hill  MA  02120",9,"10A",8,"B2","Mission Hill",14,"Ward 10","1002","7 Delle Ave","02120",42.3309,-71.0979,"Constituent Call"
"7276",101000365480,2011-12-19 07:40:01,2012-01-18 07:40:01,2011-12-19 14:15:09,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1344 Hyde Park Ave  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1818","1344 Hyde Park Ave","02136",42.2517,-71.1248,"Constituent Call"
"7277",101000365464,2011-12-18 23:14:43,2012-01-17 23:14:43,2011-12-20 10:49:31,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Bay State Rd  Boston  MA  02215",4,"10A",8,"D4","Fenway / Kenmore / Audubon Circle / Longwood",14,"Ward 5","0510","12 Bay State Rd","02215",42.3502,-71.0934,"Self Service"
"7278",101000365436,2011-12-18 19:06:38,2012-01-17 19:06:38,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"55 Lincoln St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1813","55 Lincoln St","02136",42.2598,-71.1216,"Constituent Call"
"7279",101000365409,2011-12-18 15:14:25,2012-01-17 15:14:23,2011-12-19 11:30:47,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"178 I St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0702","178 I St","02127",42.3321,-71.0397,"Constituent Call"
"7280",101000365398,2011-12-18 13:52:37,2012-01-17 13:52:36,2011-12-20 10:51:05,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"139 Charles St  Boston  MA  02114",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0511","139 Charles St","02114",42.3602,-71.0706,"Constituent Call"
"7281",101000365386,2011-12-18 12:24:05,2012-01-17 12:24:04,2011-12-20 10:50:30,"ONTIME","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"139 Charles St  Boston  MA  02114",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0511","139 Charles St","02114",42.3602,-71.0706,"Constituent Call"
"7282",101000365341,2011-12-18 03:34:19,2012-01-17 03:34:18,2011-12-18 03:42:11,"ONTIME","Closed","Case Closed Case Noted constituent wishes to cancel report. states  will call back if she decides she wants to report filed.","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"139 Charles St  Boston  MA  02114",3,"1B",8,"A1","Beacon Hill",14,"Ward 5","0511","139 Charles St","02114",42.3602,-71.0706,"Constituent Call"
